CTI1   

DESCRIPTOR "Argyll Calibration Target chart information 1"
ORIGINATOR "Argyll targen"
CREATED "Tue Apr  8 19:51:28 2025"
APPROX_WHITE_POINT "95.106486 100.000000 108.844025"
COLOR_REP "iRGB"
WHITE_COLOR_PATCHES "16"
BLACK_COLOR_PATCHES "16"
OFPS_PATCHES "2388"

NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z 
END_DATA_FORMAT

NUMBER_OF_SETS 2420
BEGIN_DATA
1656 37.81078 228.6928 164.9705 36.16333 59.39948 45.65913
1657 170.5663 184.1508 56.72222 35.26013 43.81303 11.25723
1658 217.0758 73.56760 237.9096 47.01576 26.51600 83.53764
1659 56.09214 116.2939 152.9793 14.52791 16.54357 33.12383
1660 12.21903 14.46777 180.3029 9.502108 4.676837 44.18374
1661 194.4934 144.2052 167.8065 40.03778 35.02102 42.10414
1662 196.4627 164.9330 169.4990 44.10470 42.15254 44.08932
1663 156.7154 53.34482 139.3504 20.62705 12.47702 26.50415
1664 52.05636 136.3093 51.02649 11.75719 19.47883 7.105028
1665 43.14332 243.6238 240.7954 49.59968 71.61311 94.32451
1666 84.35550 122.3005 191.1896 20.90994 20.46690 52.62986
1667 238.0156 196.2805 236.9277 70.64563 64.25895 88.83197
1668 71.05962 110.2171 53.46128 9.767673 13.67353 6.375451
1669 230.3639 185.7538 178.7165 58.78565 55.59072 50.57979
1670 43.89118 83.94388 150.3040 10.63306 9.985646 30.92884
1671 160.4949 75.08926 224.9238 31.39404 18.82207 73.32906
1672 23.82645 194.6101 11.56298 20.66707 39.68026 7.761324
1673 33.13464 20.49166 32.52168 2.146798 1.941071 2.511611
1674 215.2515 223.2277 50.77203 55.59185 67.94321 14.12231
1675 200.6843 200.9645 159.2480 51.65265 57.07607 41.75129
1676 109.7608 134.3091 130.0342 19.81159 22.82722 25.14882
1677 243.0713 53.81593 114.9625 41.97855 23.70035 19.27480
1678 14.76487 132.6629 163.8323 16.06941 20.26105 38.62716
1679 11.59871 204.3303 147.0843 27.82188 46.06945 35.65758
1680 138.2707 9.662431 193.7223 21.13557 10.42449 52.14106
1681 62.63830 12.77474 81.54581 4.637226 2.910201 8.992969
1682 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1683 235.0058 107.1222 144.3933 45.15452 30.93063 30.73806
1684 233.4114 74.33237 13.83916 36.92740 23.14624 3.788432
1685 198.2004 187.1486 104.2238 44.22008 49.15491 21.04783
1686 74.59078 76.31407 11.01806 6.481413 7.648739 2.308787
1687 248.6479 136.2985 115.8538 51.42578 39.63829 22.12119
1688 241.2824 42.15616 40.44366 38.22265 21.37215 4.999398
1689 54.34570 141.5909 130.5500 16.06752 22.42736 25.44908
1690 12.48188 137.6190 36.79968 10.42867 19.09794 5.713850
1691 146.8340 114.7582 86.23794 20.59883 19.87976 12.38071
1692 216.3649 106.4926 219.6727 47.04500 30.91462 71.17817
1693 136.0993 114.3093 180.6760 25.28560 21.46355 46.79085
1694 242.7394 124.7666 14.14729 44.81699 34.31559 5.539764
1695 168.3556 233.4185 194.0212 55.67377 71.06537 62.20163
1696 241.9534 199.6266 184.9026 66.26206 63.87000 55.09915
1697 238.0342 119.5167 34.29936 42.80347 32.30440 6.362168
1698 96.03547 19.51268 213.3858 17.95864 8.717970 64.19169
1699 180.4034 44.64144 35.99972 20.95934 12.61347 3.843380
1700 50.86003 127.4286 71.04473 11.04118 17.28014 9.524592
1701 10.73614 149.1862 117.0881 14.98742 23.67921 21.33443
1702 167.2148 30.28624 138.2464 21.84950 11.91557 25.91330
1703 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1704 124.3251 115.4152 18.10404 15.50203 17.54288 4.000610
1705 157.2468 211.5887 219.7565 50.78075 59.63516 76.58285
1706 80.32339 107.2237 129.1051 13.46125 14.73041 23.59790
1707 123.5639 105.2069 116.5283 17.34135 16.51487 19.65700
1708 183.2266 102.7690 169.5994 32.31352 23.41198 41.14201
1709 118.1807 45.90451 128.4392 13.27127 8.307701 22.13883
1710 25.44344 65.87891 47.78422 3.853533 5.263011 4.418728
1711 159.8339 12.30647 68.72507 16.50927 9.073280 7.272966
1712 153.6414 151.6902 94.27750 27.20636 30.70418 15.90531
1713 16.91890 227.3831 198.2726 38.65106 59.75914 63.43077
1714 112.1289 105.7810 208.9369 24.09937 19.13322 62.97994
1715 235.3262 24.91387 169.8640 42.54066 22.09715 40.47927
1716 243.0149 164.3378 211.8265 62.54788 50.97171 68.97437
1717 50.99265 82.01223 90.33522 7.180915 8.408864 11.75793
1718 225.4826 207.1612 175.0417 61.68735 64.24771 50.19790
1719 49.29813 38.00249 242.2666 18.86249 9.388526 85.07650
1720 143.8126 205.7108 29.17761 34.36014 50.50416 9.961293
1721 60.85646 111.8132 75.76572 9.896431 13.92222 9.754784
1722 98.69160 157.7316 13.88745 18.19916 27.75782 5.666672
1723 23.00618 93.45696 77.24893 6.600325 9.543964 9.353110
1724 41.78511 244.1955 42.41545 34.44587 65.81845 13.95838
1725 42.01739 99.99223 123.3707 10.02003 11.93385 21.31345
1726 52.40709 148.6209 155.3194 18.88884 25.24715 35.58744
1727 110.8481 100.4550 226.8763 25.73760 18.92950 75.03794
1728 190.5038 79.92628 59.62366 25.78158 17.89246 7.137586
1729 224.6199 241.3708 131.1637 66.94473 80.91256 34.27449
1730 56.91204 186.7784 113.6921 23.20297 38.14468 22.67504
1731 13.28250 198.7585 119.0569 24.63447 42.73274 25.11218
1732 15.95963 216.1646 110.4772 28.37730 50.93477 23.94107
1733 222.2796 122.7825 235.2798 52.78258 36.34541 83.14079
1734 183.8309 81.72701 182.2004 31.87800 20.35487 47.04430
1735 120.6804 151.5827 238.0336 35.09698 33.21195 85.55240
1736 231.3237 237.5043 240.0644 79.44136 84.35659 94.64750
1737 60.57004 14.32112 163.6281 9.640252 4.928550 35.91062
1738 81.21283 195.6092 230.3694 38.02743 47.32618 82.39892
1739 240.8101 20.13754 34.57203 37.39519 20.10261 4.312395
1740 138.0393 149.0698 106.4409 24.63378 28.69355 18.72374
1741 15.80620 122.8184 221.3962 21.17285 20.27509 71.67608
1742 162.0586 240.1580 147.0130 51.87632 72.48357 39.46032
1743 241.8613 142.9462 232.8046 61.45854 44.91264 82.49078
1744 117.6899 86.42852 241.3751 27.45948 17.75817 85.54479
1745 43.81537 34.95379 88.68601 4.386542 3.422276 10.58046
1746 206.3932 111.1549 241.2823 47.71531 31.64101 87.08564
1747 216.3418 213.8875 160.1294 59.21090 65.57783 43.39366
1748 40.09569 132.1026 87.25995 11.76704 18.49810 12.79521
1749 215.3950 189.4968 47.86398 47.50932 51.81631 11.11411
1750 63.81010 244.9027 241.6207 51.19228 72.98639 95.14653
1751 245.3450 205.6444 118.5290 63.43778 65.12082 27.22578
1752 189.6115 100.1054 236.8051 41.55659 26.87495 83.05487
1753 194.1139 220.1373 129.9293 52.41562 64.70863 31.47939
1754 222.6004 134.6837 181.8712 47.88829 36.87635 49.21354
1755 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1756 242.6645 239.8511 16.70470 68.38579 81.45506 13.49434
1757 89.97195 97.67622 31.91495 9.723243 11.84142 3.980531
1758 151.0473 178.3122 113.7042 32.45891 40.35911 22.61855
1759 171.9163 21.51120 13.39371 18.17539 10.25506 2.272296
1760 235.9051 192.7338 32.96887 54.31103 56.39083 10.30688
1761 18.05833 183.5061 133.7882 22.36290 36.55929 28.99783
1762 75.41709 59.01620 20.56546 5.584557 5.648071 2.337603
1763 22.74252 246.5549 161.3673 40.54162 69.32075 45.66511
1764 12.23847 11.87303 143.8058 6.251548 3.323845 27.22475
1765 216.0084 90.35323 57.99602 33.44546 23.05776 7.512602
1766 93.80809 51.42495 43.36953 7.179776 5.902511 3.919553
1767 86.14249 56.75902 148.4553 11.57754 7.969979 29.72116
1768 120.6875 241.2523 144.9389 45.03626 69.45050 38.39758
1769 12.99322 136.8783 60.38922 10.82178 19.08884 8.261521
1770 150.7642 233.5411 21.29201 42.73083 65.54270 11.97746
1771 80.30182 180.8498 79.69481 22.05287 35.92560 14.09027
1772 107.7013 183.7706 73.23477 25.20870 38.45964 13.23849
1773 11.62950 120.2862 126.7321 11.60454 15.95084 23.12093
1774 76.70522 153.9335 15.82997 15.52810 25.44377 5.432079
1775 12.08908 244.6318 242.4526 49.30520 71.87878 95.68097
1776 209.8902 148.7716 201.6048 48.39711 39.96179 61.11724
1777 213.7630 117.8573 35.27562 35.08950 28.03614 6.019354
1778 57.15901 53.86028 16.56226 4.076032 4.503647 2.021861
1779 240.0937 143.8026 96.21507 48.55455 39.88709 17.01226
1780 80.85772 238.7978 221.0242 47.77425 68.89006 79.40144
1781 48.29263 32.02848 206.2344 13.79106 7.076113 59.47358
1782 112.9594 137.5520 13.49767 16.74716 22.37090 4.689790
1783 116.3075 11.12040 240.5946 23.95121 11.20028 83.85845
1784 112.0549 76.79648 65.58824 11.19772 10.02545 7.246559
1785 14.77705 106.3014 174.4024 13.92836 14.40551 42.76694
1786 42.81814 95.45256 222.7560 19.22565 14.94879 71.69723
1787 149.9417 141.0952 124.8328 26.54078 27.76264 23.97934
1788 145.3680 97.47380 104.0735 19.37873 16.53528 16.01993
1789 206.5158 98.68025 97.15696 32.87385 23.69809 14.94031
1790 226.5834 221.2205 136.9809 62.36068 70.19972 34.55617
1791 50.62522 117.9463 94.27541 10.75357 15.30626 13.79912
1792 215.0808 221.3402 242.1096 70.34279 73.04150 94.52949
1793 70.33165 241.2500 205.0361 45.65553 69.09110 69.01195
1794 181.4068 126.9525 243.3729 43.54245 32.21867 89.05017
1795 158.4298 198.0782 170.5124 42.28761 51.15085 46.41972
1796 125.8202 143.1119 151.6467 24.81683 27.09206 34.04993
1797 236.1018 88.37098 85.25698 40.40069 26.29881 12.37236
1798 114.8059 63.99487 241.2004 25.53914 14.52433 84.88602
1799 38.74477 63.04574 14.20600 3.661101 4.978413 2.046527
1800 93.84522 69.29270 48.53325 8.218578 7.813128 4.761622
1801 240.9037 11.87990 52.79239 37.64286 20.01118 6.050565
1802 151.0054 214.8794 238.2315 52.97901 61.69110 90.25902
1803 31.87627 145.1484 20.33647 11.76137 21.44535 5.050833
1804 21.75716 177.5849 155.0618 22.86601 34.86817 37.12260
1805 118.0585 24.99089 92.19417 10.66987 6.274137 11.57995
1806 235.0950 17.31949 216.0934 47.43874 23.82502 67.35871
1807 204.5723 115.1380 109.9330 34.67847 27.07444 18.84925
1808 185.1840 235.3730 63.36150 51.27055 70.62607 16.50187
1809 58.82699 203.4353 168.5106 31.06661 47.21912 45.27220
1810 144.7891 181.0344 239.2478 44.35298 45.85486 88.43486
1811 162.4575 103.8242 148.0681 26.02579 20.53860 31.22685
1812 192.2761 100.2864 117.5962 30.34460 22.49514 20.45275
1813 164.5417 75.55746 40.11631 19.17853 14.08173 4.566034
1814 178.9671 39.82327 236.1458 35.15478 17.98025 81.17642
1815 118.4089 211.8519 34.52271 32.01875 51.49970 10.65236
1816 168.2286 242.7155 121.9206 52.15776 73.94527 30.59450
1817 209.2896 57.60156 106.3930 31.18866 18.45897 16.38997
1818 64.52351 116.4784 187.6105 18.31100 18.14909 50.29658
1819 190.2177 124.5234 177.9102 37.22664 29.44686 46.24745
1820 178.1868 176.3526 87.18768 36.37084 41.95399 16.01167
1821 216.7682 142.1653 165.0134 45.58957 37.46223 40.94839
1822 182.6158 110.0509 12.30030 25.83761 21.99986 4.099503
1823 184.3537 99.91695 53.17823 25.79910 20.39701 6.794901
1824 166.7974 157.8767 27.19391 29.01849 33.35869 6.809033
1825 103.7757 12.18943 81.43249 8.245492 4.760426 9.137853
1826 134.2000 132.3692 65.73889 19.95050 22.85726 9.285408
1827 200.2450 119.0808 78.76544 32.57732 26.82820 11.60365
1828 60.91083 205.4998 118.8736 27.92246 46.75560 25.65838
1829 37.54584 220.2946 202.9230 37.85441 56.48904 65.67451
1830 172.3066 141.3886 103.1226 29.82813 29.66295 17.75401
1831 11.71370 105.2058 55.60588 6.865646 11.39729 6.353305
1832 10.54927 172.1726 110.4338 18.57955 31.46462 20.68646
1833 38.89316 131.2399 106.5505 12.49629 18.59975 17.44440
1834 105.1847 239.3932 95.55867 39.53403 66.15318 22.40079
1835 149.7830 106.7381 9.596909 18.64379 17.77674 3.582046
1836 166.6822 187.4739 205.4207 45.36594 48.86703 65.36480
1837 46.96266 220.7765 21.44850 27.83864 52.72873 10.29598
1838 191.7430 29.90277 208.8948 34.29675 17.53003 62.10632
1839 244.3157 150.7627 16.19734 49.05914 41.97370 6.871082
1840 68.14477 149.6557 55.36919 14.80559 23.98332 8.334844
1841 123.8949 193.3380 142.0898 33.01016 45.07582 33.20012
1842 75.08337 211.1618 214.2453 39.03062 53.50265 72.29595
1843 213.9953 62.64776 15.90140 30.28710 18.67318 3.350582
1844 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1845 242.9801 215.3423 145.2255 66.81122 70.18031 37.50640
1846 245.0415 221.5538 14.05839 64.12014 71.74434 11.74479
1847 84.74236 156.8470 88.80130 18.37476 27.43137 14.50323
1848 78.13011 62.45263 39.59206 6.223606 6.217769 3.684248
1849 243.0252 83.98720 104.3411 43.23245 27.14404 16.88215
1850 142.1719 63.39491 13.77445 13.93229 10.30314 2.518190
1851 208.4917 181.3127 64.35723 44.24036 47.56134 12.56672
1852 195.7983 182.8476 184.4442 48.83338 49.50270 52.99307
1853 26.46787 41.42985 63.65544 3.140130 3.185702 6.061901
1854 174.1920 165.0366 234.4342 46.41863 42.49067 84.02836
1855 218.8626 202.4058 237.8612 66.14707 63.99950 89.72849
1856 108.3386 237.6375 175.1542 45.00675 67.57324 51.77579
1857 11.14829 44.30341 231.9417 16.45451 8.641426 77.22191
1858 35.90048 242.0968 73.96504 34.40516 64.78111 17.96187
1859 106.7548 174.3177 12.83556 22.09163 34.19784 6.668887
1860 32.96469 94.91130 205.2110 16.59903 13.77937 59.97526
1861 106.9193 220.3836 89.86031 34.25394 55.68977 19.35354
1862 193.0745 167.6227 13.09895 36.65999 39.85117 7.001662
1863 190.8979 73.81189 10.82701 24.71782 16.80197 3.109428
1864 74.28978 151.1801 212.3524 26.61362 29.14426 66.99823
1865 29.86980 45.58606 151.0213 8.009983 5.386417 30.48081
1866 119.1668 70.80271 85.89323 12.43212 9.995054 10.83063
1867 143.5876 204.5698 86.76329 35.52280 50.53196 17.62214
1868 226.7657 19.16273 142.4771 37.39360 19.54764 28.19296
1869 181.2903 199.3393 42.30906 40.65163 51.52090 10.86171
1870 66.84618 135.8934 188.1316 20.98446 23.17764 51.41780
1871 171.0762 40.62453 161.3072 24.81254 13.68415 35.72642
1872 158.4363 248.1247 203.3981 59.03763 79.06456 69.21082
1873 164.8937 129.4530 229.6482 38.26507 30.20696 78.55605
1874 164.3268 198.8308 241.2356 52.16158 55.50967 91.42257
1875 99.76780 130.1900 48.32318 14.64124 19.73841 6.702552
1876 74.56330 49.58120 234.7411 19.76052 10.60980 79.50819
1877 43.60556 217.7519 244.8694 43.06905 57.55104 95.14559
1878 168.8696 65.15777 13.47527 19.12743 13.12880 2.779663
1879 202.4882 141.5050 13.92115 34.82832 32.53843 5.714824
1880 153.4050 16.21435 122.4146 17.77230 9.519566 20.12871
1881 240.6012 169.4368 244.1389 67.09650 54.17446 92.65083
1882 127.8095 75.03025 52.28527 12.89851 10.76331 5.508709
1883 130.8275 91.95118 90.49376 15.87369 14.07253 12.42858
1884 124.9600 78.94754 164.4754 18.80915 13.51298 37.48221
1885 215.9782 14.61925 69.97437 30.28870 16.21802 8.128916
1886 82.09837 240.7344 173.7304 43.05727 67.91768 51.22186
1887 33.03670 88.65827 135.4655 9.493338 10.08215 25.17579
1888 47.51491 126.3531 186.9102 18.48713 20.01972 50.25838
1889 179.3168 46.04876 143.4437 25.38959 14.44210 28.21974
1890 158.0210 236.7079 88.08118 46.61192 68.69074 20.82447
1891 221.4284 86.92501 181.6627 42.34550 26.35397 47.36264
1892 161.8783 127.8210 123.3928 26.91138 25.25596 23.00258
1893 44.73801 63.63774 95.93530 5.942549 5.971005 12.64282
1894 55.82880 30.95564 136.7674 7.543300 4.576838 24.69675
1895 154.4526 225.5992 50.57817 41.68066 61.70989 13.62974
1896 244.8808 65.47428 60.91174 40.97105 24.33078 7.758064
1897 239.4651 235.9349 115.2072 69.15354 79.83201 28.75177
1898 144.9942 194.9264 149.9995 37.31561 47.74516 36.68476
1899 60.63532 242.8417 177.6777 42.49314 68.50275 53.38798
1900 133.5179 237.7666 120.5888 44.25394 67.73575 29.38699
1901 113.6189 131.9234 75.21903 17.24547 21.33901 10.70147
1902 84.66946 143.5002 136.8510 18.93899 24.27717 27.93040
1903 199.3225 167.6990 148.5664 43.54954 42.81520 34.80928
1904 154.0075 49.85831 87.71324 17.05097 10.74268 11.11670
1905 192.2566 28.09574 76.22174 24.29922 13.47639 8.992467
1906 92.84404 74.91178 202.5324 18.55648 12.51240 57.96086
1907 65.62901 176.8935 240.7609 34.42959 39.49334 88.89672
1908 192.9257 10.51380 199.9718 33.18682 16.56986 56.40700
1909 59.02576 70.74449 17.50659 5.106194 6.392183 2.370571
1910 226.2320 34.25124 99.99876 34.97534 19.10550 14.64486
1911 206.9111 58.09619 159.7689 34.21696 19.63285 35.67765
1912 245.3785 15.52133 104.4515 41.08607 21.64169 15.96233
1913 133.2022 15.28518 9.171444 10.83129 6.320256 1.769982
1914 148.9998 14.86856 206.1231 24.48351 12.07893 59.80586
1915 28.22781 57.96583 240.0277 18.55303 10.46948 83.56364
1916 162.1932 82.65460 10.02101 18.88192 14.72016 2.991486
1917 42.20668 181.0725 174.3730 25.92863 37.27594 46.53464
1918 203.8683 226.6463 29.80167 52.94905 67.97944 12.39620
1919 16.90151 86.45948 42.78769 4.986219 7.949728 4.374724
1920 213.3919 241.9605 183.9559 68.26746 81.33213 57.84739
1921 40.95358 35.86052 51.87232 3.134823 2.950881 4.466543
1922 240.9982 65.31600 81.69904 40.30068 23.89478 11.19538
1923 75.31565 63.51807 215.9120 17.94631 10.97365 66.30960
1924 142.7138 68.28545 160.4067 20.54745 13.41085 35.48646
1925 192.2248 21.01943 110.6592 25.66673 13.78637 16.96489
1926 136.9284 245.1665 56.79905 44.30701 71.29853 16.09615
1927 241.3887 95.37652 213.7186 53.11368 32.54712 67.15996
1928 97.02306 131.2872 103.3879 16.40049 20.64075 16.78902
1929 183.7138 62.54045 76.66062 23.55214 15.05053 9.415435
1930 39.22886 142.8402 244.4550 27.77408 27.32471 89.78866
1931 190.5062 224.1222 157.2822 54.62270 67.16423 42.66170
1932 206.0735 226.8230 212.3075 65.17385 73.01465 73.40612
1933 35.42016 152.0561 229.1581 26.85088 29.21871 78.61032
1934 123.3214 63.73717 150.9951 16.46354 11.00565 31.10923
1935 197.6135 214.5561 110.2165 50.70238 61.84406 24.79707
1936 59.15977 190.2015 149.2376 26.45899 40.62411 35.56445
1937 12.12411 189.8014 45.42067 19.81707 37.64040 9.582422
1938 138.0614 12.47454 41.10199 11.92112 6.786672 3.628538
1939 15.98648 173.7264 17.37411 16.24803 31.01322 6.530839
1940 13.84207 244.8179 190.1464 42.66885 69.31669 60.31858
1941 195.9537 185.6086 83.72728 42.40381 47.84585 16.11279
1942 239.6343 16.15345 233.6440 51.29449 25.51270 79.90474
1943 44.22684 43.55703 189.3596 12.04654 6.938590 49.44486
1944 238.4677 71.15188 206.9725 49.45320 28.01833 62.10512
1945 207.1751 148.2023 109.7217 39.81276 36.29881 20.29980
1946 164.6913 142.2306 145.3715 30.99901 30.14293 31.72279
1947 22.17755 190.6353 214.2137 31.74314 42.71738 70.57687
1948 222.2895 150.1776 238.6893 57.11912 44.22362 87.01935
1949 241.5408 97.21357 38.00537 41.69654 28.25343 5.933688
1950 241.8593 187.9482 141.2946 59.78192 57.16321 33.81420
1951 59.81909 67.14665 179.7850 12.96494 9.190354 44.59860
1952 174.5629 227.6348 138.1432 50.32758 66.52541 34.91585
1953 103.8246 238.1499 123.2318 40.50059 65.94569 30.08867
1954 221.4686 16.25963 111.9657 33.74500 17.82667 17.69415
1955 45.81967 177.8710 134.4121 22.13349 34.75602 28.88798
1956 9.385147 113.1466 150.3337 12.45618 14.97434 31.80823
1957 201.1048 165.2255 192.9864 47.76663 43.84158 56.76168
1958 130.2332 14.07473 153.9564 16.07772 8.338801 31.87913
1959 144.6233 63.49084 219.8372 27.05120 15.60713 69.38938
1960 236.1556 232.0979 62.53691 64.77266 76.22234 16.75143
1961 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1962 93.24883 26.41346 17.51992 5.973433 4.108600 1.884651
1963 232.0751 36.28808 240.9684 50.32060 25.55201 85.52949
1964 42.86901 5.586004 23.34106 2.197491 1.688416 1.890429
1965 237.9552 110.3439 195.2651 51.23446 34.01742 56.01261
1966 14.41354 11.16442 120.9278 4.718684 2.701273 19.02335
1967 56.91979 88.46778 128.6045 10.05648 10.40316 22.76939
1968 173.4649 10.58010 107.9356 20.95462 11.14793 15.93990
1969 38.93954 16.43452 89.92605 3.840067 2.535184 10.70951
1970 58.05332 240.7738 145.8764 38.93500 66.08822 38.44658
1971 79.71067 110.3319 16.49314 9.903679 13.82558 3.511586
1972 123.0458 237.5270 34.16314 39.51694 65.55004 12.94237
1973 204.0116 243.0483 125.0370 61.07180 78.66518 32.05401
1974 212.4534 118.0555 56.21327 35.14371 28.05125 8.155640
1975 157.3140 245.2917 10.91983 47.30247 72.97586 12.76590
1976 239.7724 173.7709 78.30183 52.81602 49.73362 14.87212
1977 105.3142 120.3007 223.5327 26.74865 22.66488 73.33462
1978 57.15164 38.99044 119.1242 6.701326 4.623052 18.72141
1979 142.2633 17.88301 170.6686 19.54814 10.04035 39.75894
1980 150.8769 65.04052 62.52220 16.36206 11.60051 6.825119
1981 244.4913 42.33226 202.8860 49.59718 26.05794 59.15910
1982 128.9174 202.0410 217.2074 43.29838 52.42029 73.84723
1983 184.3829 240.2207 243.9316 67.73403 79.42141 97.32723
1984 239.0592 109.8160 169.3808 48.88955 33.03187 42.01895
1985 138.8619 20.45658 239.5049 27.27413 13.13377 83.21593
1986 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1987 232.2814 207.7932 12.88330 56.39191 62.62142 10.35052
1988 165.8447 168.3435 213.4385 42.41041 41.63823 69.29326
1989 78.12047 71.47119 81.12633 7.856293 7.719598 9.669702
1990 12.22841 241.2450 139.5271 37.02064 65.36110 35.91619
1991 145.7109 110.4094 154.3917 24.05718 20.47495 33.98999
1992 112.6561 205.3997 177.2809 37.29311 51.02032 50.08115
1993 227.2535 63.18359 49.19182 34.76585 20.97265 5.975540
1994 60.06356 240.1312 91.50029 35.62901 64.47927 21.34351
1995 109.4408 145.4610 59.35357 18.18338 24.75026 8.824811
1996 155.4006 72.13506 243.3049 32.82550 18.96935 87.00371
1997 8.342857 215.0135 183.1008 33.63909 52.56075 53.65363
1998 10.16017 49.70855 68.57194 3.293299 3.718674 6.910900
1999 237.5869 200.2804 217.6983 68.77649 64.94584 75.25562
2000 236.6091 177.9500 162.7781 57.72719 52.87264 42.23648
2001 182.0174 123.5068 83.04967 28.72664 25.61721 12.40577
2002 90.14969 181.7058 215.8775 33.94753 41.06171 71.25156
2003 140.4909 146.8418 234.7934 36.91294 33.09808 82.98484
2004 202.0774 11.41244 56.29675 25.97299 13.97646 5.932457
2005 186.0949 244.0021 196.2136 62.99083 79.35562 64.70461
2006 30.02946 124.3811 150.0742 14.17087 17.82102 32.15876
2007 79.76764 188.5665 36.50087 22.50378 38.65267 8.828381
2008 141.6352 85.34069 239.1900 30.67889 19.32792 83.99024
2009 200.3892 35.80131 34.27959 25.59433 14.56558 3.842941
2010 43.84811 169.0328 201.9864 26.62861 33.85020 61.31831
2011 71.95967 96.62006 40.43348 8.227109 10.91135 4.559060
2012 68.12970 80.23253 47.42173 6.742730 8.141483 4.783693
2013 241.5557 9.359673 125.1047 40.87545 21.28451 22.06404
2014 128.1938 175.6701 145.2546 30.22951 38.20116 33.27186
2015 160.7400 21.83119 238.6547 31.15605 15.18703 82.75535
2016 166.3267 152.3925 78.37896 29.19255 31.96959 12.70178
2017 143.3522 185.6474 17.30675 29.68940 41.47239 7.839053
2018 161.3283 65.81756 123.1250 21.08332 13.79175 21.00934
2019 243.1657 172.2511 12.58527 52.37433 49.22830 7.967013
2020 91.83294 39.36868 171.4407 13.40314 7.632427 40.00004
2021 77.59548 156.9009 235.5773 30.92824 32.39607 83.75320
2022 108.3088 195.3029 105.2579 29.08659 43.96322 21.11786
2023 57.14437 199.0385 73.61487 24.11928 42.80337 14.20022
2024 8.074416 193.8009 79.97259 21.58923 39.73231 14.90265
2025 180.1510 202.7897 200.2178 51.11233 56.94858 63.40649
2026 15.28529 70.13762 88.87928 5.156924 6.168272 11.11196
2027 74.30320 51.25497 95.36821 7.063988 5.644063 12.38568
2028 13.72110 201.0837 242.1413 37.76303 48.83668 91.59796
2029 19.06814 129.7160 12.29106 9.200774 16.89473 3.989999
2030 108.9952 21.46889 155.8775 13.44855 7.139314 32.62318
2031 14.48146 80.06701 108.3009 6.727684 7.863797 16.15638
2032 173.8340 190.9217 159.7699 42.93694 49.24937 40.93570
2033 11.86697 232.4138 162.4051 36.32676 61.03670 44.76659
2034 45.63551 233.0259 221.3682 43.92685 64.46026 78.98727
2035 140.6011 91.59906 192.5834 25.04747 17.87462 52.71279
2036 66.21613 214.3367 13.19957 27.20455 49.96190 9.454723
2037 224.1236 235.7384 76.17831 62.39403 76.46939 19.13770
2038 8.978203 38.50066 48.90463 2.360353 2.680283 4.119817
2039 219.4829 152.0522 12.47184 41.26103 38.26195 6.431799
2040 35.53330 74.53142 30.56753 4.403327 6.377666 3.113161
2041 21.22118 230.2333 89.98366 31.21773 58.04371 19.99506
2042 177.5670 212.0562 237.9564 57.67656 63.07128 90.06803
2043 241.3838 111.4634 102.7119 45.13287 31.90352 17.27350
2044 193.0894 101.2586 204.5480 38.28504 25.84362 60.74663
2045 11.11905 71.91742 235.7379 18.37989 11.62889 80.52635
2046 146.2452 16.57307 21.54348 13.11050 7.513033 2.348405
2047 145.6059 86.84494 41.43270 16.43278 13.90004 4.794176
2048 201.2156 74.13954 124.3405 30.96258 19.64162 22.01624
2049 244.1313 12.29288 151.7040 43.70368 22.57033 32.20664
2050 48.23465 251.2419 213.0734 48.34803 74.83734 75.14794
2051 239.7513 241.8319 188.4231 76.91454 85.67992 60.70034
2052 214.7560 153.3206 58.35353 40.77030 38.23261 10.10339
2053 15.06798 12.99423 238.2258 16.65112 7.509993 81.70947
2054 197.4192 14.93367 144.1687 29.07112 15.14522 28.44877
2055 131.8160 219.8432 223.6269 48.96241 61.74057 79.77358
2056 61.39652 239.4844 45.63916 34.11173 63.58057 13.85887
2057 127.6697 73.31272 31.18935 12.39116 10.37587 3.506616
2058 138.9223 147.4566 213.1149 33.83513 31.98860 67.66862
2059 217.0792 203.5447 23.16651 50.78065 58.21878 10.23448
2060 59.52694 212.1238 150.9017 31.68002 50.82008 37.95377
2061 207.8316 181.0901 30.85561 43.32814 47.10342 8.943855
2062 65.21341 94.07217 222.8586 20.31008 15.32418 71.78427
2063 116.5029 211.9332 208.3615 42.80707 55.81703 68.70659
2064 175.6507 19.70524 220.6928 31.77233 15.73636 69.75496
2065 191.2997 153.7415 60.72995 34.57260 35.13161 10.15459
2066 40.89378 160.2868 166.7753 21.28192 29.20561 41.47335
2067 97.98443 34.52664 128.8628 10.48081 6.298426 22.04365
2068 173.7617 44.97376 13.53724 19.23307 11.76969 2.513882
2069 225.3085 57.30214 225.8785 46.87644 25.25581 74.43329
2070 86.43462 195.6573 114.2067 27.32583 43.11676 23.56966
